Report Name,Validation Report for Planning BOM Maintenance Application UI
Report Time,6/23/2026, 07:02:04 CST
Trnx Type,ONETIME,Run By,APPL_TEAM

Summary,BOM_PARAMETERS,BOM_PRODUCED,BOM_CONSUMED,ITEM_BOM_ROUTING
Validated Count,20,4,1000,20
Success Count,0,0,0,0
Error Count,20,4,1000,20
One Time Load,No

Error Details are below:
ERR_LOG_ID,ENG_CHANGE_ID,File name,ROW NUMBER,BOM_ID,Validation_sequence,Validation_description,Validation_ERROR_DETAILS,Remediation message
96,EC6389273,BOM_CONSUMED,109,BOM2_Item044_Location 10,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item044_Location 10 does not exist in ( bom_produced.bom_id),
97,EC6389273,BOM_CONSUMED,110,BOM6_Item069_Location 10,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item069_Location 10 does not exist in ( bom_produced.bom_id),
98,EC6389273,BOM_CONSUMED,113,BOM6_Item076_Location 10,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item076_Location 10 does not exist in ( bom_produced.bom_id),
99,EC6389273,BOM_CONSUMED,115,BOM3_Item101_Location 10,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item101_Location 10 does not exist in ( bom_produced.bom_id),
100,EC6389273,BOM_CONSUMED,116,PRIMARY_Item133_Location 10,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item133_Location 10 does not exist in ( bom_produced.bom_id),
101,EC6389273,BOM_CONSUMED,118,BOM4_Item165_Location 10,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item165_Location 10 does not exist in ( bom_produced.bom_id),
102,EC6389273,BOM_CONSUMED,119,BOM1_Item197_Location 10,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item197_Location 10 does not exist in ( bom_produced.bom_id),
103,EC6389273,BOM_CONSUMED,121,BOM5_Item229_Location 10,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item229_Location 10 does not exist in ( bom_produced.bom_id),
104,EC6389273,BOM_CONSUMED,124,BOM2_Item254_Location 10,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item254_Location 10 does not exist in ( bom_produced.bom_id),
105,EC6389273,BOM_CONSUMED,125,BOM2_Item261_Location 10,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item261_Location 10 does not exist in ( bom_produced.bom_id),
106,EC6389273,BOM_CONSUMED,128,BOM6_Item286_Location 10,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item286_Location 10 does not exist in ( bom_produced.bom_id),
107,EC6389273,BOM_CONSUMED,131,BOM3_Item318_Location 10,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item318_Location 10 does not exist in ( bom_produced.bom_id),
108,EC6389273,BOM_CONSUMED,134,PRIMARY_Item350_Location 10,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item350_Location 10 does not exist in ( bom_produced.bom_id),
109,EC6389273,BOM_CONSUMED,135,BOM4_Item382_Location 10,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item382_Location 10 does not exist in ( bom_produced.bom_id),
110,EC6389273,BOM_CONSUMED,139,BOM1_Item414_Location 10,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item414_Location 10 does not exist in ( bom_produced.bom_id),
111,EC6389273,BOM_CONSUMED,141,BOM5_Item439_Location 10,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item439_Location 10 does not exist in ( bom_produced.bom_id),
112,EC6389273,BOM_CONSUMED,143,BOM5_Item446_Location 10,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item446_Location 10 does not exist in ( bom_produced.bom_id),
113,EC6389273,BOM_CONSUMED,145,BOM2_Item471_Location 10,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item471_Location 10 does not exist in ( bom_produced.bom_id),
114,EC6389273,BOM_CONSUMED,149,BOM6_Item503_Location 10,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item503_Location 10 does not exist in ( bom_produced.bom_id),
115,EC6389273,BOM_CONSUMED,152,BOM3_Item535_Location 10,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item535_Location 10 does not exist in ( bom_produced.bom_id),
116,EC6389273,BOM_CONSUMED,156,PRIMARY_Item567_Location 10,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item567_Location 10 does not exist in ( bom_produced.bom_id),
117,EC6389273,BOM_CONSUMED,157,BOM4_Item599_Location 10,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item599_Location 10 does not exist in ( bom_produced.bom_id),
118,EC6389273,BOM_CONSUMED,161,BOM1_Item624_Location 10,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item624_Location 10 does not exist in ( bom_produced.bom_id),
119,EC6389273,BOM_CONSUMED,163,BOM1_Item631_Location 10,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item631_Location 10 does not exist in ( bom_produced.bom_id),
120,EC6389273,BOM_CONSUMED,165,BOM5_Item656_Location 10,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item656_Location 10 does not exist in ( bom_produced.bom_id),
121,EC6389273,BOM_CONSUMED,167,BOM2_Item688_Location 10,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item688_Location 10 does not exist in ( bom_produced.bom_id),
122,EC6389273,BOM_CONSUMED,171,BOM6_Item720_Location 10,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item720_Location 10 does not exist in ( bom_produced.bom_id),
123,EC6389273,BOM_CONSUMED,174,BOM3_Item752_Location 10,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item752_Location 10 does not exist in ( bom_produced.bom_id),
124,EC6389273,BOM_CONSUMED,176,PRIMARY_Item784_Location 10,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item784_Location 10 does not exist in ( bom_produced.bom_id),
125,EC6389273,BOM_CONSUMED,178,BOM4_Item809_Location 10,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item809_Location 10 does not exist in ( bom_produced.bom_id),
126,EC6389273,BOM_CONSUMED,181,BOM4_Item816_Location 10,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item816_Location 10 does not exist in ( bom_produced.bom_id),
127,EC6389273,BOM_CONSUMED,183,BOM1_Item841_Location 10,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item841_Location 10 does not exist in ( bom_produced.bom_id),
128,EC6389273,BOM_CONSUMED,184,BOM5_Item873_Location 10,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item873_Location 10 does not exist in ( bom_produced.bom_id),
129,EC6389273,BOM_CONSUMED,186,BOM2_Item905_Location 10,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item905_Location 10 does not exist in ( bom_produced.bom_id),
130,EC6389273,BOM_CONSUMED,188,BOM6_Item937_Location 10,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item937_Location 10 does not exist in ( bom_produced.bom_id),
131,EC6389273,BOM_CONSUMED,192,BOM3_Item969_Location 10,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item969_Location 10 does not exist in ( bom_produced.bom_id),
132,EC6389273,BOM_CONSUMED,193,PRIMARY_Item994_Location 10,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item994_Location 10 does not exist in ( bom_produced.bom_id),
133,EC6389273,BOM_CONSUMED,196,BOM5_Item005_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item005_Location 11 does not exist in ( bom_produced.bom_id),
134,EC6389273,BOM_CONSUMED,199,BOM2_Item030_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item030_Location 11 does not exist in ( bom_produced.bom_id),
135,EC6389273,BOM_CONSUMED,200,BOM2_Item037_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item037_Location 11 does not exist in ( bom_produced.bom_id),
136,EC6389273,BOM_CONSUMED,201,BOM6_Item062_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item062_Location 11 does not exist in ( bom_produced.bom_id),
137,EC6389273,BOM_CONSUMED,202,BOM3_Item094_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item094_Location 11 does not exist in ( bom_produced.bom_id),
138,EC6389273,BOM_CONSUMED,205,PRIMARY_Item126_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item126_Location 11 does not exist in ( bom_produced.bom_id),
139,EC6389273,BOM_CONSUMED,209,BOM4_Item158_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item158_Location 11 does not exist in ( bom_produced.bom_id),
140,EC6389273,BOM_CONSUMED,211,BOM1_Item183_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item183_Location 11 does not exist in ( bom_produced.bom_id),
141,EC6389273,BOM_CONSUMED,213,BOM1_Item190_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item190_Location 11 does not exist in ( bom_produced.bom_id),
142,EC6389273,BOM_CONSUMED,215,BOM5_Item215_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item215_Location 11 does not exist in ( bom_produced.bom_id),
143,EC6389273,BOM_CONSUMED,217,BOM5_Item222_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item222_Location 11 does not exist in ( bom_produced.bom_id),
144,EC6389273,BOM_CONSUMED,220,BOM2_Item247_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item247_Location 11 does not exist in ( bom_produced.bom_id),
145,EC6389273,BOM_CONSUMED,221,BOM6_Item279_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item279_Location 11 does not exist in ( bom_produced.bom_id),
146,EC6389273,BOM_CONSUMED,222,BOM3_Item311_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item311_Location 11 does not exist in ( bom_produced.bom_id),
147,EC6389273,BOM_CONSUMED,224,PRIMARY_Item343_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item343_Location 11 does not exist in ( bom_produced.bom_id),
148,EC6389273,BOM_CONSUMED,227,BOM4_Item368_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item368_Location 11 does not exist in ( bom_produced.bom_id),
149,EC6389273,BOM_CONSUMED,230,BOM4_Item375_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item375_Location 11 does not exist in ( bom_produced.bom_id),
150,EC6389273,BOM_CONSUMED,233,BOM1_Item400_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item400_Location 11 does not exist in ( bom_produced.bom_id),
151,EC6389273,BOM_CONSUMED,235,BOM1_Item407_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item407_Location 11 does not exist in ( bom_produced.bom_id),
152,EC6389273,BOM_CONSUMED,239,BOM5_Item432_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item432_Location 11 does not exist in ( bom_produced.bom_id),
153,EC6389273,BOM_CONSUMED,240,BOM2_Item464_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item464_Location 11 does not exist in ( bom_produced.bom_id),
154,EC6389273,BOM_CONSUMED,241,BOM6_Item496_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item496_Location 11 does not exist in ( bom_produced.bom_id),
155,EC6389273,BOM_CONSUMED,243,BOM3_Item528_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item528_Location 11 does not exist in ( bom_produced.bom_id),
156,EC6389273,BOM_CONSUMED,246,PRIMARY_Item553_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item553_Location 11 does not exist in ( bom_produced.bom_id),
157,EC6389273,BOM_CONSUMED,248,PRIMARY_Item560_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item560_Location 11 does not exist in ( bom_produced.bom_id),
158,EC6389273,BOM_CONSUMED,251,BOM4_Item585_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item585_Location 11 does not exist in ( bom_produced.bom_id),
159,EC6389273,BOM_CONSUMED,255,BOM4_Item592_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item592_Location 11 does not exist in ( bom_produced.bom_id),
160,EC6389273,BOM_CONSUMED,257,BOM1_Item617_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item617_Location 11 does not exist in ( bom_produced.bom_id),
161,EC6389273,BOM_CONSUMED,259,BOM5_Item649_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item649_Location 11 does not exist in ( bom_produced.bom_id),
162,EC6389273,BOM_CONSUMED,261,BOM2_Item681_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item681_Location 11 does not exist in ( bom_produced.bom_id),
163,EC6389273,BOM_CONSUMED,263,BOM6_Item713_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item713_Location 11 does not exist in ( bom_produced.bom_id),
164,EC6389273,BOM_CONSUMED,264,BOM3_Item738_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item738_Location 11 does not exist in ( bom_produced.bom_id),
165,EC6389273,BOM_CONSUMED,265,BOM3_Item745_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item745_Location 11 does not exist in ( bom_produced.bom_id),
166,EC6389273,BOM_CONSUMED,268,PRIMARY_Item770_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item770_Location 11 does not exist in ( bom_produced.bom_id),
167,EC6389273,BOM_CONSUMED,270,PRIMARY_Item777_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item777_Location 11 does not exist in ( bom_produced.bom_id),
168,EC6389273,BOM_CONSUMED,271,BOM4_Item802_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item802_Location 11 does not exist in ( bom_produced.bom_id),
169,EC6389273,BOM_CONSUMED,274,BOM1_Item834_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item834_Location 11 does not exist in ( bom_produced.bom_id),
170,EC6389273,BOM_CONSUMED,276,BOM5_Item866_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item866_Location 11 does not exist in ( bom_produced.bom_id),
171,EC6389273,BOM_CONSUMED,279,BOM2_Item898_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item898_Location 11 does not exist in ( bom_produced.bom_id),
172,EC6389273,BOM_CONSUMED,282,BOM6_Item923_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item923_Location 11 does not exist in ( bom_produced.bom_id),
173,EC6389273,BOM_CONSUMED,284,BOM6_Item930_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item930_Location 11 does not exist in ( bom_produced.bom_id),
174,EC6389273,BOM_CONSUMED,288,BOM3_Item955_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item955_Location 11 does not exist in ( bom_produced.bom_id),
175,EC6389273,BOM_CONSUMED,290,BOM3_Item962_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item962_Location 11 does not exist in ( bom_produced.bom_id),
176,EC6389273,BOM_CONSUMED,292,PRIMARY_Item987_Location 11,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item987_Location 11 does not exist in ( bom_produced.bom_id),
177,EC6389273,BOM_CONSUMED,293,BOM2_Item023_Location 12,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item023_Location 12 does not exist in ( bom_produced.bom_id),
178,EC6389273,BOM_CONSUMED,295,BOM6_Item055_Location 12,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item055_Location 12 does not exist in ( bom_produced.bom_id),
179,EC6389273,BOM_CONSUMED,297,BOM3_Item087_Location 12,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item087_Location 12 does not exist in ( bom_produced.bom_id),
180,EC6389273,BOM_CONSUMED,298,PRIMARY_Item119_Location 12,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item119_Location 12 does not exist in ( bom_produced.bom_id),
181,EC6389273,BOM_CONSUMED,300,BOM4_Item144_Location 12,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item144_Location 12 does not exist in ( bom_produced.bom_id),
182,EC6389273,BOM_CONSUMED,301,BOM4_Item151_Location 12,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item151_Location 12 does not exist in ( bom_produced.bom_id),
183,EC6389273,BOM_CONSUMED,303,BOM1_Item176_Location 12,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item176_Location 12 does not exist in ( bom_produced.bom_id),
184,EC6389273,BOM_CONSUMED,307,BOM5_Item208_Location 12,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item208_Location 12 does not exist in ( bom_produced.bom_id),
185,EC6389273,BOM_CONSUMED,309,BOM2_Item240_Location 12,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item240_Location 12 does not exist in ( bom_produced.bom_id),
186,EC6389273,BOM_CONSUMED,312,BOM6_Item272_Location 12,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item272_Location 12 does not exist in ( bom_produced.bom_id),
187,EC6389273,BOM_CONSUMED,314,BOM3_Item304_Location 12,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item304_Location 12 does not exist in ( bom_produced.bom_id),
188,EC6389273,BOM_CONSUMED,315,PRIMARY_Item329_Location 12,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item329_Location 12 does not exist in ( bom_produced.bom_id),
189,EC6389273,BOM_CONSUMED,318,PRIMARY_Item336_Location 12,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item336_Location 12 does not exist in ( bom_produced.bom_id),
190,EC6389273,BOM_CONSUMED,320,BOM4_Item361_Location 12,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item361_Location 12 does not exist in ( bom_produced.bom_id),
