Report Name,Validation Report for Planning BOM Maintenance Application UI
Report Time,7/3/2026, 08:59:24 CST
Trnx Type,ONETIME,Run By,APPL_TEAM

Summary,BOM_PARAMETERS,BOM_PRODUCED,BOM_CONSUMED,ITEM_BOM_ROUTING
Validated Count,17684,17684,12033,17235
Success Count,0,0,12030,11980
Error Count,17684,17684,3,5255
One Time Load,No

Error Details are below:
ERR_LOG_ID,ENG_CHANGE_ID,File name,ROW NUMBER,BOM_ID,Validation_sequence,Validation_description,Validation_ERROR_DETAILS,Remediation message
76,EC3549509,BOM_PARAMETERS,1288,BOM1_HRL110910_1003,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL110910_1003,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
77,EC3549509,BOM_PARAMETERS,1293,BOM1_HRL110913_1003,1001,Check if BOMID exists in both BOM Produced and Item BOM Routing,"This BOMID = BOM1_HRL110913_1003 does not exist in ( bom_produced.bom_id 
and/or item_bom_routing.bom_id )","RM: . Please ADD the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
78,EC3549509,BOM_PARAMETERS,1293,BOM1_HRL110913_1003,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL110913_1003,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
79,EC3549509,BOM_PARAMETERS,1298,BOM1_HRL110944_1003,1001,Check if BOMID exists in both BOM Produced and Item BOM Routing,"This BOMID = BOM1_HRL110944_1003 does not exist in ( bom_produced.bom_id 
and/or item_bom_routing.bom_id )","RM: . Please ADD the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
80,EC3549509,BOM_PARAMETERS,1298,BOM1_HRL110944_1003,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL110944_1003,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
81,EC3549509,BOM_PARAMETERS,1492,BOM1_HRL111397_1003,1001,Check if BOMID exists in both BOM Produced and Item BOM Routing,"This BOMID = BOM1_HRL111397_1003 does not exist in ( bom_produced.bom_id 
and/or item_bom_routing.bom_id )","RM: . Please ADD the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
82,EC3549509,BOM_PARAMETERS,1492,BOM1_HRL111397_1003,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL111397_1003,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
83,EC3549509,BOM_PARAMETERS,1531,BOM1_HRL111569_1021,1001,Check if BOMID exists in both BOM Produced and Item BOM Routing,"This BOMID = BOM1_HRL111569_1021 does not exist in ( bom_produced.bom_id 
and/or item_bom_routing.bom_id )","RM: . Please ADD the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
84,EC3549509,BOM_PARAMETERS,1531,BOM1_HRL111569_1021,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL111569_1021,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
85,EC3549509,BOM_PARAMETERS,1533,BOM1_HRL111605_1021,1001,Check if BOMID exists in both BOM Produced and Item BOM Routing,"This BOMID = BOM1_HRL111605_1021 does not exist in ( bom_produced.bom_id 
and/or item_bom_routing.bom_id )","RM: . Please ADD the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
86,EC3549509,BOM_PARAMETERS,1533,BOM1_HRL111605_1021,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL111605_1021,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
87,EC3549509,BOM_PARAMETERS,1534,BOM1_HRL111609_1021,1001,Check if BOMID exists in both BOM Produced and Item BOM Routing,"This BOMID = BOM1_HRL111609_1021 does not exist in ( bom_produced.bom_id 
and/or item_bom_routing.bom_id )","RM: . Please ADD the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
88,EC3549509,BOM_PARAMETERS,1534,BOM1_HRL111609_1021,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL111609_1021,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
89,EC3549509,BOM_PARAMETERS,1535,BOM1_HRL111641_1021,1001,Check if BOMID exists in both BOM Produced and Item BOM Routing,"This BOMID = BOM1_HRL111641_1021 does not exist in ( bom_produced.bom_id 
and/or item_bom_routing.bom_id )","RM: . Please ADD the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
90,EC3549509,BOM_PARAMETERS,1535,BOM1_HRL111641_1021,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL111641_1021,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
91,EC3549509,BOM_PARAMETERS,1536,BOM1_HRL111648_1021,1001,Check if BOMID exists in both BOM Produced and Item BOM Routing,"This BOMID = BOM1_HRL111648_1021 does not exist in ( bom_produced.bom_id 
and/or item_bom_routing.bom_id )","RM: . Please ADD the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
92,EC3549509,BOM_PARAMETERS,1536,BOM1_HRL111648_1021,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL111648_1021,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
93,EC3549509,BOM_PARAMETERS,1537,BOM1_HRL111650_1021,1001,Check if BOMID exists in both BOM Produced and Item BOM Routing,"This BOMID = BOM1_HRL111650_1021 does not exist in ( bom_produced.bom_id 
and/or item_bom_routing.bom_id )","RM: . Please ADD the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
94,EC3549509,BOM_PARAMETERS,1537,BOM1_HRL111650_1021,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL111650_1021,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
95,EC3549509,BOM_PARAMETERS,1538,BOM1_HRL111656_1021,1001,Check if BOMID exists in both BOM Produced and Item BOM Routing,"This BOMID = BOM1_HRL111656_1021 does not exist in ( bom_produced.bom_id 
and/or item_bom_routing.bom_id )","RM: . Please ADD the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
96,EC3549509,BOM_PARAMETERS,1538,BOM1_HRL111656_1021,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL111656_1021,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
97,EC3549509,BOM_PARAMETERS,1543,BOM1_HRL111724_1021,1001,Check if BOMID exists in both BOM Produced and Item BOM Routing,"This BOMID = BOM1_HRL111724_1021 does not exist in ( bom_produced.bom_id 
and/or item_bom_routing.bom_id )","RM: . Please ADD the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
98,EC3549509,BOM_PARAMETERS,1543,BOM1_HRL111724_1021,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL111724_1021,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
99,EC3549509,BOM_PARAMETERS,1544,BOM1_HRL111728_1021,1001,Check if BOMID exists in both BOM Produced and Item BOM Routing,"This BOMID = BOM1_HRL111728_1021 does not exist in ( bom_produced.bom_id 
and/or item_bom_routing.bom_id )","RM: . Please ADD the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
100,EC3549509,BOM_PARAMETERS,1544,BOM1_HRL111728_1021,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL111728_1021,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
101,EC3549509,BOM_PARAMETERS,1545,BOM1_HRL111733_1021,1001,Check if BOMID exists in both BOM Produced and Item BOM Routing,"This BOMID = BOM1_HRL111733_1021 does not exist in ( bom_produced.bom_id 
and/or item_bom_routing.bom_id )","RM: . Please ADD the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
102,EC3549509,BOM_PARAMETERS,1545,BOM1_HRL111733_1021,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL111733_1021,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
103,EC3549509,BOM_PARAMETERS,1570,BOM1_HRL111861_1016,1001,Check if BOMID exists in both BOM Produced and Item BOM Routing,"This BOMID = BOM1_HRL111861_1016 does not exist in ( bom_produced.bom_id 
and/or item_bom_routing.bom_id )","RM: . Please ADD the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
104,EC3549509,BOM_PARAMETERS,1570,BOM1_HRL111861_1016,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL111861_1016,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
105,EC3549509,BOM_PARAMETERS,1571,BOM1_HRL111862_1016,1001,Check if BOMID exists in both BOM Produced and Item BOM Routing,"This BOMID = BOM1_HRL111862_1016 does not exist in ( bom_produced.bom_id 
and/or item_bom_routing.bom_id )","RM: . Please ADD the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
106,EC3549509,BOM_PARAMETERS,1571,BOM1_HRL111862_1016,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL111862_1016,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
107,EC3549509,BOM_PARAMETERS,1572,BOM1_HRL111863_1016,1001,Check if BOMID exists in both BOM Produced and Item BOM Routing,"This BOMID = BOM1_HRL111863_1016 does not exist in ( bom_produced.bom_id 
and/or item_bom_routing.bom_id )","RM: . Please ADD the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
108,EC3549509,BOM_PARAMETERS,1572,BOM1_HRL111863_1016,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL111863_1016,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
109,EC3549509,BOM_PARAMETERS,1573,BOM1_HRL111864_1016,1001,Check if BOMID exists in both BOM Produced and Item BOM Routing,"This BOMID = BOM1_HRL111864_1016 does not exist in ( bom_produced.bom_id 
and/or item_bom_routing.bom_id )","RM: . Please ADD the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
110,EC3549509,BOM_PARAMETERS,1573,BOM1_HRL111864_1016,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL111864_1016,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
111,EC3549509,BOM_PARAMETERS,2008,BOM1_HRL114765_1013,1001,Check if BOMID exists in both BOM Produced and Item BOM Routing,"This BOMID = BOM1_HRL114765_1013 does not exist in ( bom_produced.bom_id 
and/or item_bom_routing.bom_id )","RM: . Please ADD the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
112,EC3549509,BOM_PARAMETERS,2008,BOM1_HRL114765_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL114765_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
113,EC3549509,BOM_PARAMETERS,2011,BOM1_HRL114768_1013,1001,Check if BOMID exists in both BOM Produced and Item BOM Routing,"This BOMID = BOM1_HRL114768_1013 does not exist in ( bom_produced.bom_id 
and/or item_bom_routing.bom_id )","RM: . Please ADD the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
114,EC3549509,BOM_PARAMETERS,2011,BOM1_HRL114768_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL114768_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
115,EC3549509,BOM_PARAMETERS,2021,BOM1_HRL11486_1016,1001,Check if BOMID exists in both BOM Produced and Item BOM Routing,"This BOMID = BOM1_HRL11486_1016 does not exist in ( bom_produced.bom_id 
and/or item_bom_routing.bom_id )","RM: . Please ADD the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
116,EC3549509,BOM_PARAMETERS,2021,BOM1_HRL11486_1016,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL11486_1016,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
117,EC3549509,BOM_PARAMETERS,2047,BOM1_HRL115158_1013,1001,Check if BOMID exists in both BOM Produced and Item BOM Routing,"This BOMID = BOM1_HRL115158_1013 does not exist in ( bom_produced.bom_id 
and/or item_bom_routing.bom_id )","RM: . Please ADD the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
118,EC3549509,BOM_PARAMETERS,2047,BOM1_HRL115158_1013,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL115158_1013,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
119,EC3549509,BOM_PARAMETERS,2060,BOM1_HRL115288_1002,1001,Check if BOMID exists in both BOM Produced and Item BOM Routing,"This BOMID = BOM1_HRL115288_1002 does not exist in ( bom_produced.bom_id 
and/or item_bom_routing.bom_id )","RM: . Please ADD the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
120,EC3549509,BOM_PARAMETERS,2060,BOM1_HRL115288_1002,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL115288_1002,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
121,EC3549509,BOM_PARAMETERS,2097,BOM1_HRL115575_1003,1001,Check if BOMID exists in both BOM Produced and Item BOM Routing,"This BOMID = BOM1_HRL115575_1003 does not exist in ( bom_produced.bom_id 
and/or item_bom_routing.bom_id )","RM: . Please ADD the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
122,EC3549509,BOM_PARAMETERS,2097,BOM1_HRL115575_1003,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL115575_1003,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
123,EC3549509,BOM_PARAMETERS,2202,BOM1_HRL117245_1016,1001,Check if BOMID exists in both BOM Produced and Item BOM Routing,"This BOMID = BOM1_HRL117245_1016 does not exist in ( bom_produced.bom_id 
and/or item_bom_routing.bom_id )","RM: . Please ADD the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id
RS:  Allow users to add the missing bom_id records to bom_produced.bom_id  and/or item_bom_routing.bom_id using ADD buttons"
124,EC3549509,BOM_PARAMETERS,2202,BOM1_HRL117245_1016,1002,Check for any duplicate BOMIDs,There are duplicate values for this BOMID = BOM1_HRL117245_1016,"RM: Please DELETE this extra bom_id record
RS:  Allow users to DELETE the extra bom_id records using DELETE buttons"
